date,identifier,title,channel,hits,words,density_per_1000
2024-10-22,FOXNEWSW_20241022_090000_FOX__Friends_First,"FOX & Friends First : FOXNEWSW : October 22, 2024 2:00am-3:00am PDT",FOXNEWSW,0,3216,0.0
2024-10-22,FOXNEWSW_20241022_100000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 22, 2024 3:00am-4:00am PDT",FOXNEWSW,0,3483,0.0
2024-10-22,FOXNEWSW_20241022_020000_Gutfeld,"Gutfeld! : FOXNEWSW : October 21, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,3390,0.0
2024-10-22,FOXNEWSW_20241022_050000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 21, 2024 10:00pm-11:00pm PDT",FOXNEWSW,0,4452,0.0
2024-10-22,FOXNEWSW_20241022_110000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 22, 2024 4:00am-5:00am PDT",FOXNEWSW,0,3785,0.0
2024-10-22,FOXNEWSW_20241022_000000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 21, 2024 5:00pm-6:00pm PDT",FOXNEWSW,0,3646,0.0
2024-10-22,FOXNEWSW_20241022_190000_The_Story_With_Martha_MacCallum,"The Story With Martha MacCallum : FOXNEWSW : October 22, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,2670,0.0
2024-10-22,FOXNEWSW_20241022_080000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 22, 2024 1:00am-2:00am PDT",FOXNEWSW,0,3029,0.0
2024-10-23,FOXNEWSW_20241023_060000_Hannity,"Hannity : FOXNEWSW : October 22, 2024 11:00pm-12:00am PDT",FOXNEWSW,0,4287,0.0
2024-10-23,FOXNEWSW_20241023_190000_The_Story_With_Martha_MacCallum,"The Story With Martha MacCallum : FOXNEWSW : October 23, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,2455,0.0
2024-10-23,FOXNEWSW_20241023_000000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 22, 2024 5:00pm-6:00pm PDT",FOXNEWSW,1,3431,0.29146021568055963
2024-10-23,FOXNEWSW_20241023_010000_Hannity,"Hannity : FOXNEWSW : October 22, 2024 6:00pm-7:00pm PDT",FOXNEWSW,0,3540,0.0
2024-10-23,FOXNEWSW_20241023_050000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 22, 2024 10:00pm-11:00pm PDT",FOXNEWSW,1,4509,0.22177866489243733
2024-10-23,FOXNEWSW_20241023_230000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 23, 2024 4:00pm-5:00pm PDT",FOXNEWSW,0,2143,0.0
2024-10-23,FOXNEWSW_20241023_170000_America_Reports,"America Reports : FOXNEWSW : October 23, 2024 10:00am-11:00am PDT",FOXNEWSW,0,2190,0.0
2024-10-23,FOXNEWSW_20241023_180000_America_Reports,"America Reports : FOXNEWSW : October 23, 2024 11:00am-12:00pm PDT",FOXNEWSW,0,2913,0.0
2024-10-23,FOXNEWSW_20241023_120000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 23, 2024 5:00am-6:00am PDT",FOXNEWSW,0,1905,0.0
2024-10-23,FOXNEWSW_20241023_200000_Your_World_With_Neil_Cavuto,"Your World With Neil Cavuto : FOXNEWSW : October 23, 2024 1:00pm-2:00pm PDT",FOXNEWSW,0,3413,0.0
2024-10-23,FOXNEWSW_20241023_160000_Outnumbered,"Outnumbered : FOXNEWSW : October 23, 2024 9:00am-10:00am PDT",FOXNEWSW,0,3182,0.0
2024-10-23,FOXNEWSW_20241023_110000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 23, 2024 4:00am-5:01am PDT",FOXNEWSW,0,3759,0.0
2024-10-23,FOXNEWSW_20241023_140000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 23, 2024 7:00am-8:00am PDT",FOXNEWSW,0,3146,0.0
2024-10-23,FOXNEWSW_20241023_130000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 23, 2024 6:00am-7:00am PDT",FOXNEWSW,0,3761,0.0
2024-10-23,FOXNEWSW_20241023_080000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 23, 2024 1:00am-2:00am PDT",FOXNEWSW,0,3163,0.0
2024-10-23,FOXNEWSW_20241023_020000_Gutfeld,"Gutfeld! : FOXNEWSW : October 22, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,2905,0.0
2024-10-23,FOXNEWSW_20241023_150000_The_Faulkner_Focus,"The Faulkner Focus : FOXNEWSW : October 23, 2024 8:00am-9:00am PDT",FOXNEWSW,0,3535,0.0
2024-10-23,FOXNEWSW_20241023_030000_Fox_News_at_Night,"Fox News at Night : FOXNEWSW : October 22, 2024 8:00pm-9:00pm PDT",FOXNEWSW,0,2545,0.0
2024-10-23,FOXNEWSW_20241023_210000_The_Five,"The Five : FOXNEWSW : October 23, 2024 2:00pm-3:00pm PDT",FOXNEWSW,0,2466,0.0
2024-10-23,FOXNEWSW_20241023_090000_FOX__Friends_First,"FOX & Friends First : FOXNEWSW : October 23, 2024 2:00am-3:00am PDT",FOXNEWSW,0,3964,0.0
2024-10-23,FOXNEWSW_20241023_100000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 23, 2024 3:00am-4:00am PDT",FOXNEWSW,0,3325,0.0
2024-10-23,FOXNEWSW_20241023_070000_Gutfeld,"Gutfeld! : FOXNEWSW : October 23, 2024 12:00am-1:00am PDT",FOXNEWSW,0,4409,0.0
2024-10-23,FOXNEWSW_20241023_040000_The_Five,"The Five : FOXNEWSW : October 22, 2024 9:00pm-10:00pm PDT",FOXNEWSW,0,2286,0.0
2024-10-24,FOXNEWSW_20241024_080000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 24, 2024 1:00am-2:01am PDT",FOXNEWSW,0,2618,0.0
2024-10-24,FOXNEWSW_20241024_170000_America_Reports,"America Reports : FOXNEWSW : October 24, 2024 10:00am-11:00am PDT",FOXNEWSW,0,2284,0.0
2024-10-24,FOXNEWSW_20241024_060000_Hannity,"Hannity : FOXNEWSW : October 23, 2024 11:00pm-12:00am PDT",FOXNEWSW,0,4755,0.0
2024-10-24,FOXNEWSW_20241024_180000_America_Reports,"America Reports : FOXNEWSW : October 24, 2024 11:00am-12:01pm PDT",FOXNEWSW,0,1857,0.0
2024-10-24,FOXNEWSW_20241024_010000_Hannity,"Hannity : FOXNEWSW : October 23, 2024 6:00pm-7:00pm PDT",FOXNEWSW,0,3577,0.0
2024-10-24,FOXNEWSW_20241024_120000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 24, 2024 5:00am-6:00am PDT",FOXNEWSW,0,3305,0.0
2024-10-24,FOXNEWSW_20241024_160000_Outnumbered,"Outnumbered : FOXNEWSW : October 24, 2024 9:00am-10:01am PDT",FOXNEWSW,0,2769,0.0
2024-10-24,FOXNEWSW_20241024_190000_The_Story_With_Martha_MacCallum,"The Story With Martha MacCallum : FOXNEWSW : October 24, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,2725,0.0
2024-10-24,FOXNEWSW_20241024_090000_FOX__Friends_First,"FOX & Friends First : FOXNEWSW : October 24, 2024 2:00am-3:00am PDT",FOXNEWSW,0,4171,0.0
2024-10-24,FOXNEWSW_20241024_210000_The_Five,"The Five : FOXNEWSW : October 24, 2024 2:00pm-3:00pm PDT",FOXNEWSW,0,2986,0.0
2024-10-24,FOXNEWSW_20241024_050000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 23, 2024 10:00pm-11:00pm PDT",FOXNEWSW,0,4104,0.0
2024-10-24,FOXNEWSW_20241024_100000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 24, 2024 3:00am-4:00am PDT",FOXNEWSW,0,3908,0.0
2024-10-24,FOXNEWSW_20241024_220000_Special_Report_With_Bret_Baier,"Special Report With Bret Baier : FOXNEWSW : October 24, 2024 3:00pm-4:00pm PDT",FOXNEWSW,0,2631,0.0
2024-10-24,FOXNEWSW_20241024_030000_Fox_News_at_Night,"Fox News at Night : FOXNEWSW : October 23, 2024 8:00pm-9:00pm PDT",FOXNEWSW,0,3516,0.0
2024-10-24,FOXNEWSW_20241024_040000_The_Five,"The Five : FOXNEWSW : October 23, 2024 9:00pm-10:00pm PDT",FOXNEWSW,0,2448,0.0
2024-10-24,FOXNEWSW_20241024_110000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 24, 2024 4:00am-5:00am PDT",FOXNEWSW,0,3964,0.0
2024-10-24,FOXNEWSW_20241024_130000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 24, 2024 6:00am-7:00am PDT",FOXNEWSW,0,3673,0.0
2024-10-24,FOXNEWSW_20241024_020000_Gutfeld,"Gutfeld! : FOXNEWSW : October 23, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,3622,0.0
2024-10-24,FOXNEWSW_20241024_200000_Your_World_With_Neil_Cavuto,"Your World With Neil Cavuto : FOXNEWSW : October 24, 2024 1:00pm-2:00pm PDT",FOXNEWSW,0,3894,0.0
2024-10-24,FOXNEWSW_20241024_230000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 24, 2024 4:00pm-5:00pm PDT",FOXNEWSW,0,2863,0.0
2024-10-24,FOXNEWSW_20241024_000000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 23, 2024 5:00pm-6:00pm PDT",FOXNEWSW,0,3640,0.0
2024-10-24,FOXNEWSW_20241024_140000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 24, 2024 7:00am-8:00am PDT",FOXNEWSW,0,2899,0.0
2024-10-24,FOXNEWSW_20241024_070000_Gutfeld,"Gutfeld! : FOXNEWSW : October 24, 2024 12:00am-1:00am PDT",FOXNEWSW,0,5256,0.0
2024-10-25,FOXNEWSW_20241025_040000_The_Five,"The Five : FOXNEWSW : October 24, 2024 9:00pm-10:00pm PDT",FOXNEWSW,0,3485,0.0
2024-10-25,FOXNEWSW_20241025_030000_Fox_News_at_Night,"Fox News at Night : FOXNEWSW : October 24, 2024 8:00pm-9:00pm PDT",FOXNEWSW,0,3544,0.0
2024-10-25,FOXNEWSW_20241025_000000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 24, 2024 5:00pm-6:00pm PDT",FOXNEWSW,0,2436,0.0
2024-10-25,FOXNEWSW_20241025_160000_Outnumbered,"Outnumbered : FOXNEWSW : October 25, 2024 9:00am-10:00am PDT",FOXNEWSW,0,4151,0.0
2024-10-25,FOXNEWSW_20241025_090000_FOX__Friends_First,"FOX & Friends First : FOXNEWSW : October 25, 2024 2:00am-3:00am PDT",FOXNEWSW,0,3296,0.0
2024-10-25,FOXNEWSW_20241025_210000_The_Five,"The Five : FOXNEWSW : October 25, 2024 2:00pm-3:00pm PDT",FOXNEWSW,0,3107,0.0
2024-10-25,FOXNEWSW_20241025_150000_The_Faulkner_Focus,"The Faulkner Focus : FOXNEWSW : October 25, 2024 8:00am-9:00am PDT",FOXNEWSW,0,3695,0.0
2024-10-25,FOXNEWSW_20241025_080000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 25, 2024 1:00am-2:00am PDT",FOXNEWSW,0,3636,0.0
2024-10-25,FOXNEWSW_20241025_170000_America_Reports,"America Reports : FOXNEWSW : October 25, 2024 10:00am-11:00am PDT",FOXNEWSW,0,3706,0.0
2024-10-25,FOXNEWSW_20241025_010000_Hannity,"Hannity : FOXNEWSW : October 24, 2024 6:00pm-7:00pm PDT",FOXNEWSW,0,3556,0.0
2024-10-25,FOXNEWSW_20241025_140000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 25, 2024 7:00am-8:00am PDT",FOXNEWSW,0,3840,0.0
2024-10-25,FOXNEWSW_20241025_060000_Hannity,"Hannity : FOXNEWSW : October 24, 2024 11:00pm-12:00am PDT",FOXNEWSW,0,2965,0.0
2024-10-25,FOXNEWSW_20241025_180000_America_Reports,"America Reports : FOXNEWSW : October 25, 2024 11:00am-12:00pm PDT",FOXNEWSW,0,3883,0.0
2024-10-25,FOXNEWSW_20241025_050000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 24, 2024 10:00pm-11:00pm PDT",FOXNEWSW,0,3137,0.0
2024-10-25,FOXNEWSW_20241025_120000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 25, 2024 5:00am-6:00am PDT",FOXNEWSW,0,3639,0.0
2024-10-25,FOXNEWSW_20241025_130000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 25, 2024 6:00am-7:00am PDT",FOXNEWSW,0,3430,0.0
2024-10-25,FOXNEWSW_20241025_220000_Special_Report_With_Bret_Baier,"Special Report With Bret Baier : FOXNEWSW : October 25, 2024 3:00pm-4:00pm PDT",FOXNEWSW,0,3990,0.0
2024-10-25,FOXNEWSW_20241025_070000_Gutfeld,"Gutfeld! : FOXNEWSW : October 25, 2024 12:00am-1:00am PDT",FOXNEWSW,0,2391,0.0
2024-10-25,FOXNEWSW_20241025_110000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 25, 2024 4:00am-5:00am PDT",FOXNEWSW,0,2596,0.0
2024-10-25,FOXNEWSW_20241025_200000_Your_World_With_Neil_Cavuto,"Your World With Neil Cavuto : FOXNEWSW : October 25, 2024 1:00pm-2:00pm PDT",FOXNEWSW,0,3264,0.0
2024-10-25,FOXNEWSW_20241025_230000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 25, 2024 4:00pm-5:00pm PDT",FOXNEWSW,0,5749,0.0
2024-10-25,FOXNEWSW_20241025_020000_Gutfeld,"Gutfeld! : FOXNEWSW : October 24, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,2225,0.0
2024-10-25,FOXNEWSW_20241025_190000_The_Story_With_Martha_MacCallum,"The Story With Martha MacCallum : FOXNEWSW : October 25, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,4630,0.0
2024-10-25,FOXNEWSW_20241025_100000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 25, 2024 3:00am-4:00am PDT",FOXNEWSW,0,3342,0.0
2024-10-26,FOXNEWSW_20241026_000000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 25, 2024 5:00pm-6:00pm PDT",FOXNEWSW,0,3418,0.0
2024-10-26,FOXNEWSW_20241026_220000_Fox_Report_With_Jon_Scott,"Fox Report With Jon Scott : FOXNEWSW : October 26, 2024 3:00pm-4:00pm PDT",FOXNEWSW,0,3434,0.0
2024-10-26,FOXNEWSW_20241026_160000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 26, 2024 9:00am-10:01am PDT",FOXNEWSW,0,3375,0.0
2024-10-26,FOXNEWSW_20241026_130000_FOX_and_Friends_Saturday,"FOX and Friends Saturday : FOXNEWSW : October 26, 2024 6:00am-7:00am PDT",FOXNEWSW,0,4198,0.0
2024-10-26,FOXNEWSW_20241026_230000_The_Big_Weekend_Show,"The Big Weekend Show : FOXNEWSW : October 26, 2024 4:00pm-5:00pm PDT",FOXNEWSW,0,2731,0.0
2024-10-26,FOXNEWSW_20241026_080000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 26, 2024 1:00am-2:00am PDT",FOXNEWSW,0,4599,0.0
2024-10-26,FOXNEWSW_20241026_120000_FOX_and_Friends_Saturday,"FOX and Friends Saturday : FOXNEWSW : October 26, 2024 5:00am-6:00am PDT",FOXNEWSW,0,3059,0.0
2024-10-26,FOXNEWSW_20241026_210000_The_Five,"The Five : FOXNEWSW : October 26, 2024 2:00pm-3:00pm PDT",FOXNEWSW,0,3545,0.0
2024-10-26,FOXNEWSW_20241026_060000_Hannity,"Hannity : FOXNEWSW : October 25, 2024 11:00pm-12:00am PDT",FOXNEWSW,0,5917,0.0
2024-10-26,FOXNEWSW_20241026_050000_Jesse_Watters_Primetime,"Jesse Watters Primetime : FOXNEWSW : October 25, 2024 10:00pm-11:00pm PDT",FOXNEWSW,0,4995,0.0
2024-10-26,FOXNEWSW_20241026_010000_Hannity,"Hannity : FOXNEWSW : October 25, 2024 6:00pm-7:00pm PDT",FOXNEWSW,0,4069,0.0
2024-10-26,FOXNEWSW_20241026_040000_The_Five,"The Five : FOXNEWSW : October 25, 2024 9:00pm-10:00pm PDT",FOXNEWSW,0,3057,0.0
2024-10-26,FOXNEWSW_20241026_150000_Cavuto_Live,"Cavuto Live : FOXNEWSW : October 26, 2024 8:00am-9:01am PDT",FOXNEWSW,0,3018,0.0
2024-10-26,FOXNEWSW_20241026_200000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 26, 2024 1:00pm-2:00pm PDT",FOXNEWSW,0,4131,0.0
2024-10-26,FOXNEWSW_20241026_030000_Fox_News_at_Night,"Fox News at Night : FOXNEWSW : October 25, 2024 8:00pm-9:00pm PDT",FOXNEWSW,0,2481,0.0
2024-10-26,FOXNEWSW_20241026_020000_Gutfeld,"Gutfeld! : FOXNEWSW : October 25, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,2976,0.0
2024-10-26,FOXNEWSW_20241026_070000_Gutfeld,"Gutfeld! : FOXNEWSW : October 26, 2024 12:00am-1:00am PDT",FOXNEWSW,0,3699,0.0
2024-10-26,FOXNEWSW_20241026_190000_The_Journal_Editorial_Report,"The Journal Editorial Report : FOXNEWSW : October 26, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,2471,0.0
2024-10-26,FOXNEWSW_20241026_140000_Cavuto_Live,"Cavuto Live : FOXNEWSW : October 26, 2024 7:00am-8:00am PDT",FOXNEWSW,0,3913,0.0
2024-10-26,FOXNEWSW_20241026_090000_The_Five,"The Five : FOXNEWSW : October 26, 2024 2:00am-3:00am PDT",FOXNEWSW,0,3294,0.0
2024-10-26,FOXNEWSW_20241026_100000_FOX_and_Friends_Saturday,"FOX and Friends Saturday : FOXNEWSW : October 26, 2024 3:00am-4:01am PDT",FOXNEWSW,0,3553,0.0
2024-10-26,FOXNEWSW_20241026_180000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 26, 2024 11:00am-12:00pm PDT",FOXNEWSW,0,3722,0.0
2024-10-26,FOXNEWSW_20241026_170000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 26, 2024 10:00am-11:00am PDT",FOXNEWSW,0,3922,0.0
2024-10-26,FOXNEWSW_20241026_110000_FOX_and_Friends_Saturday,"FOX and Friends Saturday : FOXNEWSW : October 26, 2024 4:00am-5:00am PDT",FOXNEWSW,0,2841,0.0
2024-10-27,FOXNEWSW_20241027_170000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 27, 2024 10:00am-11:00am PDT",FOXNEWSW,0,3656,0.0
2024-10-27,FOXNEWSW_20241027_120000_FOX_and_Friends_Sunday,"FOX and Friends Sunday : FOXNEWSW : October 27, 2024 5:00am-6:00am PDT",FOXNEWSW,0,2612,0.0
2024-10-27,FOXNEWSW_20241027_010000_One_Nation_With_Brian_Kilmeade,"One Nation With Brian Kilmeade : FOXNEWSW : October 26, 2024 6:00pm-7:00pm PDT",FOXNEWSW,0,3120,0.0
2024-10-27,FOXNEWSW_20241027_210000_FOX_News_Saturday_Night_With_Jimmy_Failla,"FOX News Saturday Night With Jimmy Failla : FOXNEWSW : October 27, 2024 2:00pm-3:00pm PDT",FOXNEWSW,0,3636,0.0
2024-10-27,FOXNEWSW_20241027_180000_FOX_News_Sunday,"FOX News Sunday : FOXNEWSW : October 27, 2024 11:00am-12:00pm PDT",FOXNEWSW,0,2437,0.0
2024-10-27,FOXNEWSW_20241027_190000_Sunday_Morning_Futures_With_Maria_Bartiromo,"Sunday Morning Futures With Maria Bartiromo : FOXNEWSW : October 27, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,3868,0.0
2024-10-27,FOXNEWSW_20241027_000000_Life_Liberty__Levin,"Life, Liberty & Levin : FOXNEWSW : October 26, 2024 5:00pm-6:00pm PDT",FOXNEWSW,0,3064,0.0
2024-10-27,FOXNEWSW_20241027_130000_FOX_and_Friends_Sunday,"FOX and Friends Sunday : FOXNEWSW : October 27, 2024 6:00am-7:00am PDT",FOXNEWSW,0,2865,0.0
2024-10-27,FOXNEWSW_20241027_050000_Life_Liberty__Levin,"Life, Liberty & Levin : FOXNEWSW : October 26, 2024 10:00pm-11:00pm PDT",FOXNEWSW,0,2766,0.0
2024-10-27,FOXNEWSW_20241027_020000_FOX_News_Saturday_Night_With_Jimmy_Failla,"FOX News Saturday Night With Jimmy Failla : FOXNEWSW : October 26, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,3141,0.0
2024-10-27,FOXNEWSW_20241027_100000_FOX_and_Friends_Sunday,"FOX and Friends Sunday : FOXNEWSW : October 27, 2024 3:00am-4:00am PDT",FOXNEWSW,0,4363,0.0
2024-10-27,FOXNEWSW_20241027_200000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 27, 2024 1:00pm-2:00pm PDT",FOXNEWSW,0,3357,0.0
2024-10-27,FOXNEWSW_20241027_220000_Fox_Report_With_Jon_Scott,"Fox Report With Jon Scott : FOXNEWSW : October 27, 2024 3:00pm-4:00pm PDT",FOXNEWSW,0,3571,0.0
2024-10-27,FOXNEWSW_20241027_060000_One_Nation_With_Brian_Kilmeade,"One Nation With Brian Kilmeade : FOXNEWSW : October 26, 2024 11:00pm-12:00am PDT",FOXNEWSW,0,3019,0.0
2024-10-27,FOXNEWSW_20241027_230000_The_Big_Weekend_Show,"The Big Weekend Show : FOXNEWSW : October 27, 2024 4:00pm-5:00pm PDT",FOXNEWSW,0,4170,0.0
2024-10-27,FOXNEWSW_20241027_090000_Life_Liberty__Levin,"Life, Liberty & Levin : FOXNEWSW : October 27, 2024 2:00am-3:00am PDT",FOXNEWSW,0,3252,0.0
2024-10-27,FOXNEWSW_20241027_140000_Sunday_Morning_Futures_With_Maria_Bartiromo,"Sunday Morning Futures With Maria Bartiromo : FOXNEWSW : October 27, 2024 7:00am-8:00am PDT",FOXNEWSW,0,4190,0.0
2024-10-27,FOXNEWSW_20241027_110000_FOX_and_Friends_Sunday,"FOX and Friends Sunday : FOXNEWSW : October 27, 2024 4:00am-5:00am PDT",FOXNEWSW,0,3648,0.0
2024-10-27,FOXNEWSW_20241027_080000_The_Big_Weekend_Show,"The Big Weekend Show : FOXNEWSW : October 27, 2024 1:00am-2:00am PDT",FOXNEWSW,0,2321,0.0
2024-10-27,FOXNEWSW_20241027_030000_Gutfeld,"Gutfeld! : FOXNEWSW : October 26, 2024 8:00pm-9:00pm PDT",FOXNEWSW,0,2702,0.0
2024-10-27,FOXNEWSW_20241027_070000_FOX_News_Saturday_Night_With_Jimmy_Failla,"FOX News Saturday Night With Jimmy Failla : FOXNEWSW : October 27, 2024 12:00am-1:00am PDT",FOXNEWSW,1,5667,0.1764602082230457
2024-10-27,FOXNEWSW_20241027_150000_MediaBuzz,"MediaBuzz : FOXNEWSW : October 27, 2024 8:00am-9:00am PDT",FOXNEWSW,0,3393,0.0
2024-10-27,FOXNEWSW_20241027_040000_The_Big_Weekend_Show,"The Big Weekend Show : FOXNEWSW : October 26, 2024 9:00pm-10:00pm PDT",FOXNEWSW,0,2322,0.0
2024-10-27,FOXNEWSW_20241027_160000_Fox_News_Live,"Fox News Live : FOXNEWSW : October 27, 2024 9:00am-10:00am PDT",FOXNEWSW,0,4486,0.0
2024-10-28,FOXNEWSW_20241028_200000_Your_World_With_Neil_Cavuto,"Your World With Neil Cavuto : FOXNEWSW : October 28, 2024 1:00pm-2:00pm PDT",FOXNEWSW,0,3495,0.0
2024-10-28,FOXNEWSW_20241028_170000_America_Reports,"America Reports : FOXNEWSW : October 28, 2024 10:00am-11:01am PDT",FOXNEWSW,0,4729,0.0
2024-10-28,FOXNEWSW_20241028_150000_The_Faulkner_Focus,"The Faulkner Focus : FOXNEWSW : October 28, 2024 8:00am-9:00am PDT",FOXNEWSW,0,3735,0.0
2024-10-28,FOXNEWSW_20241028_120000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 28, 2024 5:00am-6:00am PDT",FOXNEWSW,0,2918,0.0
2024-10-28,FOXNEWSW_20241028_020000_The_Big_Weekend_Show,"The Big Weekend Show : FOXNEWSW : October 27, 2024 7:00pm-8:00pm PDT",FOXNEWSW,0,3124,0.0
2024-10-28,FOXNEWSW_20241028_180000_America_Reports,"America Reports : FOXNEWSW : October 28, 2024 11:00am-12:00pm PDT",FOXNEWSW,0,3738,0.0
2024-10-28,FOXNEWSW_20241028_090000_FOX__Friends_First,"FOX & Friends First : FOXNEWSW : October 28, 2024 2:00am-3:00am PDT",FOXNEWSW,0,3004,0.0
2024-10-28,FOXNEWSW_20241028_160000_Outnumbered,"Outnumbered : FOXNEWSW : October 28, 2024 9:00am-10:00am PDT",FOXNEWSW,0,2749,0.0
2024-10-28,FOXNEWSW_20241028_050000_The_Big_Weekend_Show,"The Big Weekend Show : FOXNEWSW : October 27, 2024 10:00pm-11:00pm PDT",FOXNEWSW,0,3229,0.0
2024-10-28,FOXNEWSW_20241028_070000_Life_Liberty__Levin,"Life, Liberty & Levin : FOXNEWSW : October 28, 2024 12:00am-1:00am PDT",FOXNEWSW,0,3080,0.0
2024-10-28,FOXNEWSW_20241028_060000_FOX_News_Sunday,"FOX News Sunday : FOXNEWSW : October 27, 2024 11:00pm-12:00am PDT",FOXNEWSW,0,2495,0.0
2024-10-28,FOXNEWSW_20241028_010000_Sunday_Night_in_America_With_Trey_Gowdy,"Sunday Night in America With Trey Gowdy : FOXNEWSW : October 27, 2024 6:00pm-7:00pm PDT",FOXNEWSW,0,3516,0.0
2024-10-28,FOXNEWSW_20241028_100000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 28, 2024 3:00am-4:00am PDT",FOXNEWSW,0,3827,0.0
2024-10-28,FOXNEWSW_20241028_030000_Life_Liberty__Levin,"Life, Liberty & Levin : FOXNEWSW : October 27, 2024 8:00pm-9:00pm PDT",FOXNEWSW,0,4421,0.0
2024-10-28,FOXNEWSW_20241028_220000_Special_Report_With_Bret_Baier,"Special Report With Bret Baier : FOXNEWSW : October 28, 2024 3:00pm-4:00pm PDT",FOXNEWSW,0,4432,0.0
2024-10-28,FOXNEWSW_20241028_230000_The_Ingraham_Angle,"The Ingraham Angle : FOXNEWSW : October 28, 2024 4:00pm-5:00pm PDT",FOXNEWSW,0,3150,0.0
2024-10-28,FOXNEWSW_20241028_190000_The_Story_With_Martha_MacCallum,"The Story With Martha MacCallum : FOXNEWSW : October 28, 2024 12:00pm-1:00pm PDT",FOXNEWSW,0,3361,0.0
2024-10-28,FOXNEWSW_20241028_140000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 28, 2024 7:00am-8:00am PDT",FOXNEWSW,0,3868,0.0
2024-10-28,FOXNEWSW_20241028_110000_FOX_and_Friends,"FOX and Friends : FOXNEWSW : October 28, 2024 4:00am-5:00am PDT",FOXNEWSW,0,2835,0.0
2024-10-28,FOXNEWSW_20241028_130000_Americas_Newsroom,"America's Newsroom : FOXNEWSW : October 28, 2024 6:00am-7:00am PDT",FOXNEWSW,0,3748,0.0
2024-10-28,FOXNEWSW_20241028_080000_Sunday_Night_in_America_With_Trey_Gowdy,"Sunday Night in America With Trey Gowdy : FOXNEWSW : October 28, 2024 1:00am-2:00am PDT",FOXNEWSW,0,3886,0.0
2024-10-28,FOXNEWSW_20241028_040000_Sunday_Night_in_America_With_Trey_Gowdy,"Sunday Night in America With Trey Gowdy : FOXNEWSW : October 27, 2024 9:00pm-10:00pm PDT",FOXNEWSW,0,4419,0.0
