date,identifier,title,channel,hits,words,density_per_1000
2024-10-18,MSNBCW_20241018_100000,"MSNBCW : October 18, 2024 3:00am-3:30am PDT",MSNBCW,0,2259,0.0
2024-10-18,MSNBCW_20241018_023000,"MSNBCW : October 17, 2024 7:30pm-8:00pm PDT",MSNBCW,0,913,0.0
2024-10-18,MSNBCW_20241018_220000,"MSNBCW : October 18, 2024 3:00pm-3:31pm PDT",MSNBCW,0,1435,0.0
2024-10-19,MSNBCW_20241019_200000,"MSNBCW : October 19, 2024 1:00pm-1:30pm PDT",MSNBCW,0,1834,0.0
2024-10-19,MSNBCW_20241019_003000,"MSNBCW : October 18, 2024 5:30pm-6:01pm PDT",MSNBCW,1,1407,0.7107320540156361
2024-10-19,MSNBCW_20241019_120000,"MSNBCW : October 19, 2024 5:00am-5:31am PDT",MSNBCW,0,1729,0.0
2024-10-19,MSNBCW_20241019_153000,"MSNBCW : October 19, 2024 8:30am-9:01am PDT",MSNBCW,0,1273,0.0
2024-10-19,MSNBCW_20241019_070000,"MSNBCW : October 19, 2024 12:00am-12:30am PDT",MSNBCW,0,1647,0.0
2024-10-19,MSNBCW_20241019_093000,"MSNBCW : October 19, 2024 2:30am-3:00am PDT",MSNBCW,0,1511,0.0
2024-10-19,MSNBCW_20241019_020000,"MSNBCW : October 18, 2024 7:00pm-7:30pm PDT",MSNBCW,0,1236,0.0
2024-10-19,MSNBCW_20241019_103000,"MSNBCW : October 19, 2024 3:30am-4:00am PDT",MSNBCW,0,1020,0.0
2024-10-19,MSNBCW_20241019_223000,"MSNBCW : October 19, 2024 3:30pm-4:01pm PDT",MSNBCW,0,1540,0.0
2024-10-19,MSNBCW_20241019_193000,"MSNBCW : October 19, 2024 12:30pm-1:00pm PDT",MSNBCW,0,1293,0.0
2024-10-19,MSNBCW_20241019_170000,"MSNBCW : October 19, 2024 10:00am-10:30am PDT",MSNBCW,0,1406,0.0
2024-10-19,MSNBCW_20241019_053000,"MSNBCW : October 18, 2024 10:30pm-11:01pm PDT",MSNBCW,0,1134,0.0
2024-10-19,MSNBCW_20241019_063000,"MSNBCW : October 18, 2024 11:30pm-12:01am PDT",MSNBCW,0,887,0.0
2024-10-19,MSNBCW_20241019_140000,"MSNBCW : October 19, 2024 7:00am-7:31am PDT",MSNBCW,0,1385,0.0
2024-10-19,MSNBCW_20241019_080000,"MSNBCW : October 19, 2024 1:00am-1:31am PDT",MSNBCW,0,1101,0.0
2024-10-19,MSNBCW_20241019_213000,"MSNBCW : October 19, 2024 2:30pm-3:00pm PDT",MSNBCW,0,1780,0.0
2024-10-19,MSNBCW_20241019_133000,"MSNBCW : October 19, 2024 6:30am-7:00am PDT",MSNBCW,0,1306,0.0
2024-10-19,MSNBCW_20241019_010000,"MSNBCW : October 18, 2024 6:00pm-6:30pm PDT",MSNBCW,0,1013,0.0
2024-10-19,MSNBCW_20241019_180000,"MSNBCW : October 19, 2024 11:00am-11:31am PDT",MSNBCW,0,1780,0.0
2024-10-19,MSNBCW_20241019_040000,"MSNBCW : October 18, 2024 9:00pm-9:31pm PDT",MSNBCW,0,765,0.0
2024-10-19,MSNBCW_20241019_163000,"MSNBCW : October 19, 2024 9:30am-10:00am PDT",MSNBCW,0,1950,0.0
2024-10-19,MSNBCW_20241019_110000,"MSNBCW : October 19, 2024 4:00am-4:30am PDT",MSNBCW,0,1181,0.0
2024-10-19,MSNBCW_20241019_033000,"MSNBCW : October 18, 2024 8:30pm-9:00pm PDT",MSNBCW,0,1208,0.0
2024-10-19,MSNBCW_20241019_230000,"MSNBCW : October 19, 2024 4:00pm-4:30pm PDT",MSNBCW,0,2208,0.0
2024-10-19,MSNBCW_20241019_043000,"MSNBCW : October 18, 2024 9:30pm-10:00pm PDT",MSNBCW,0,1628,0.0
2024-10-19,MSNBCW_20241019_160000,"MSNBCW : October 19, 2024 9:00am-9:30am PDT",MSNBCW,0,2140,0.0
2024-10-19,MSNBCW_20241019_183000,"MSNBCW : October 19, 2024 11:30am-12:01pm PDT",MSNBCW,0,1548,0.0
2024-10-19,MSNBCW_20241019_233000,"MSNBCW : October 19, 2024 4:30pm-5:00pm PDT",MSNBCW,0,1930,0.0
2024-10-19,MSNBCW_20241019_113000,"MSNBCW : October 19, 2024 4:30am-5:01am PDT",MSNBCW,0,1775,0.0
2024-10-19,MSNBCW_20241019_030000,"MSNBCW : October 18, 2024 8:00pm-8:30pm PDT",MSNBCW,0,1593,0.0
2024-10-19,MSNBCW_20241019_083000,"MSNBCW : October 19, 2024 1:30am-2:00am PDT",MSNBCW,0,2589,0.0
2024-10-19,MSNBCW_20241019_060000,"MSNBCW : October 18, 2024 11:00pm-11:30pm PDT",MSNBCW,0,2011,0.0
2024-10-19,MSNBCW_20241019_143000,"MSNBCW : October 19, 2024 7:30am-8:00am PDT",MSNBCW,0,1942,0.0
2024-10-19,MSNBCW_20241019_130000,"MSNBCW : October 19, 2024 6:00am-6:31am PDT",MSNBCW,0,1284,0.0
2024-10-19,MSNBCW_20241019_013000,"MSNBCW : October 18, 2024 6:30pm-7:01pm PDT",MSNBCW,0,1158,0.0
2024-10-19,MSNBCW_20241019_210000,"MSNBCW : October 19, 2024 2:00pm-2:30pm PDT",MSNBCW,0,1348,0.0
2024-10-19,MSNBCW_20241019_220000,"MSNBCW : October 19, 2024 3:00pm-3:31pm PDT",MSNBCW,0,944,0.0
2024-10-19,MSNBCW_20241019_023000,"MSNBCW : October 18, 2024 7:30pm-8:00pm PDT",MSNBCW,0,1321,0.0
2024-10-19,MSNBCW_20241019_100000,"MSNBCW : October 19, 2024 3:00am-3:30am PDT",MSNBCW,0,913,0.0
2024-10-19,MSNBCW_20241019_173000,"MSNBCW : October 19, 2024 10:30am-11:00am PDT",MSNBCW,0,1660,0.0
2024-10-19,MSNBCW_20241019_050000,"MSNBCW : October 18, 2024 10:00pm-10:31pm PDT",MSNBCW,0,1722,0.0
2024-10-19,MSNBCW_20241019_190000,"MSNBCW : October 19, 2024 12:00pm-12:30pm PDT",MSNBCW,0,1975,0.0
2024-10-19,MSNBCW_20241019_000000,"MSNBCW : October 18, 2024 5:00pm-5:31pm PDT",MSNBCW,0,1375,0.0
2024-10-19,MSNBCW_20241019_123000,"MSNBCW : October 19, 2024 5:30am-6:01am PDT",MSNBCW,0,911,0.0
2024-10-19,MSNBCW_20241019_203000,"MSNBCW : October 19, 2024 1:30pm-2:01pm PDT",MSNBCW,0,1060,0.0
2024-10-19,MSNBCW_20241019_090000,"MSNBCW : October 19, 2024 2:00am-2:30am PDT",MSNBCW,0,1997,0.0
2024-10-19,MSNBCW_20241019_150000,"MSNBCW : October 19, 2024 8:00am-8:30am PDT",MSNBCW,0,1518,0.0
2024-10-19,MSNBCW_20241019_073000,"MSNBCW : October 19, 2024 12:30am-1:00am PDT",MSNBCW,0,1037,0.0
2024-10-20,MSNBCW_20241020_030000,"MSNBCW : October 19, 2024 8:00pm-8:31pm PDT",MSNBCW,0,2004,0.0
2024-10-20,MSNBCW_20241020_113000,"MSNBCW : October 20, 2024 4:30am-5:00am PDT",MSNBCW,0,1842,0.0
2024-10-20,MSNBCW_20241020_233000,"MSNBCW : October 20, 2024 4:30pm-5:01pm PDT",MSNBCW,0,2018,0.0
2024-10-20,MSNBCW_20241020_183000,"MSNBCW : October 20, 2024 11:30am-12:00pm PDT",MSNBCW,0,830,0.0
2024-10-20,MSNBCW_20241020_160000,"MSNBCW : October 20, 2024 9:00am-9:31am PDT",MSNBCW,0,1595,0.0
2024-10-20,MSNBCW_20241020_043000,"MSNBCW : October 19, 2024 9:30pm-10:00pm PDT",MSNBCW,0,1719,0.0
2024-10-20,MSNBCW_20241020_210000,"MSNBCW : October 20, 2024 2:00pm-2:31pm PDT",MSNBCW,0,721,0.0
2024-10-20,MSNBCW_20241020_013000,"MSNBCW : October 19, 2024 6:30pm-7:00pm PDT",MSNBCW,0,1514,0.0
2024-10-20,MSNBCW_20241020_130000,"MSNBCW : October 20, 2024 6:00am-6:30am PDT",MSNBCW,0,984,0.0
2024-10-20,MSNBCW_20241020_143000,"MSNBCW : October 20, 2024 7:30am-8:01am PDT",MSNBCW,0,1639,0.0
2024-10-20,MSNBCW_20241020_060000,"MSNBCW : October 19, 2024 11:00pm-11:31pm PDT",MSNBCW,0,1318,0.0
2024-10-20,MSNBCW_20241020_083000,"MSNBCW : October 20, 2024 1:30am-2:00am PDT",MSNBCW,0,1169,0.0
2024-10-20,MSNBCW_20241020_190000,"MSNBCW : October 20, 2024 12:00pm-12:30pm PDT",MSNBCW,0,1374,0.0
2024-10-20,MSNBCW_20241020_050000,"MSNBCW : October 19, 2024 10:00pm-10:30pm PDT",MSNBCW,0,1963,0.0
2024-10-20,MSNBCW_20241020_173000,"MSNBCW : October 20, 2024 10:30am-11:00am PDT",MSNBCW,0,1186,0.0
2024-10-20,MSNBCW_20241020_100000,"MSNBCW : October 20, 2024 3:00am-3:30am PDT",MSNBCW,0,828,0.0
2024-10-20,MSNBCW_20241020_023000,"MSNBCW : October 19, 2024 7:30pm-8:01pm PDT",MSNBCW,0,1909,0.0
2024-10-20,MSNBCW_20241020_220000,"MSNBCW : October 20, 2024 3:00pm-3:30pm PDT",MSNBCW,0,1989,0.0
2024-10-20,MSNBCW_20241020_073000,"MSNBCW : October 20, 2024 12:30am-1:01am PDT",MSNBCW,0,1213,0.0
2024-10-20,MSNBCW_20241020_150000,"MSNBCW : October 20, 2024 8:00am-8:30am PDT",MSNBCW,0,1728,0.0
2024-10-20,MSNBCW_20241020_090000,"MSNBCW : October 20, 2024 2:00am-2:30am PDT",MSNBCW,0,1729,0.0
2024-10-20,MSNBCW_20241020_203000,"MSNBCW : October 20, 2024 1:30pm-2:01pm PDT",MSNBCW,0,1186,0.0
2024-10-20,MSNBCW_20241020_123000,"MSNBCW : October 20, 2024 5:30am-6:01am PDT",MSNBCW,0,1253,0.0
2024-10-20,MSNBCW_20241020_000000,"MSNBCW : October 19, 2024 5:00pm-5:30pm PDT",MSNBCW,0,1861,0.0
2024-10-20,MSNBCW_20241020_093000,"MSNBCW : October 20, 2024 2:30am-3:01am PDT",MSNBCW,0,1395,0.0
2024-10-20,MSNBCW_20241020_070000,"MSNBCW : October 20, 2024 12:00am-12:31am PDT",MSNBCW,0,1321,0.0
2024-10-20,MSNBCW_20241020_153000,"MSNBCW : October 20, 2024 8:30am-9:01am PDT",MSNBCW,0,1227,0.0
2024-10-20,MSNBCW_20241020_120000,"MSNBCW : October 20, 2024 5:00am-5:30am PDT",MSNBCW,0,586,0.0
2024-10-20,MSNBCW_20241020_003000,"MSNBCW : October 19, 2024 5:30pm-6:00pm PDT",MSNBCW,0,1022,0.0
2024-10-20,MSNBCW_20241020_200000,"MSNBCW : October 20, 2024 1:00pm-1:30pm PDT",MSNBCW,0,1232,0.0
2024-10-20,MSNBCW_20241020_053000,"MSNBCW : October 19, 2024 10:30pm-11:01pm PDT",MSNBCW,0,1919,0.0
2024-10-20,MSNBCW_20241020_170000,"MSNBCW : October 20, 2024 10:00am-10:31am PDT",MSNBCW,0,2202,0.0
2024-10-20,MSNBCW_20241020_193000,"MSNBCW : October 20, 2024 12:30pm-1:01pm PDT",MSNBCW,0,1177,0.0
2024-10-20,MSNBCW_20241020_223000,"MSNBCW : October 20, 2024 3:30pm-4:01pm PDT",MSNBCW,0,1410,0.0
2024-10-20,MSNBCW_20241020_103000,"MSNBCW : October 20, 2024 3:30am-4:01am PDT",MSNBCW,0,1306,0.0
2024-10-20,MSNBCW_20241020_020000,"MSNBCW : October 19, 2024 7:00pm-7:31pm PDT",MSNBCW,0,2594,0.0
2024-10-20,MSNBCW_20241020_010000,"MSNBCW : October 19, 2024 6:00pm-6:30pm PDT",MSNBCW,0,2021,0.0
2024-10-20,MSNBCW_20241020_133000,"MSNBCW : October 20, 2024 6:30am-7:01am PDT",MSNBCW,0,1789,0.0
2024-10-20,MSNBCW_20241020_213000,"MSNBCW : October 20, 2024 2:30pm-3:01pm PDT",MSNBCW,0,917,0.0
2024-10-20,MSNBCW_20241020_080000,"MSNBCW : October 20, 2024 1:00am-1:31am PDT",MSNBCW,0,1747,0.0
2024-10-20,MSNBCW_20241020_140000,"MSNBCW : October 20, 2024 7:00am-7:30am PDT",MSNBCW,0,1442,0.0
2024-10-20,MSNBCW_20241020_063000,"MSNBCW : October 19, 2024 11:30pm-12:01am PDT",MSNBCW,0,1635,0.0
2024-10-20,MSNBCW_20241020_230000,"MSNBCW : October 20, 2024 4:00pm-4:31pm PDT",MSNBCW,0,678,0.0
2024-10-20,MSNBCW_20241020_033000,"MSNBCW : October 19, 2024 8:30pm-9:01pm PDT",MSNBCW,0,812,0.0
2024-10-20,MSNBCW_20241020_110000,"MSNBCW : October 20, 2024 4:00am-4:30am PDT",MSNBCW,0,1240,0.0
2024-10-20,MSNBCW_20241020_163000,"MSNBCW : October 20, 2024 9:30am-10:01am PDT",MSNBCW,0,741,0.0
2024-10-20,MSNBCW_20241020_040000,"MSNBCW : October 19, 2024 9:00pm-9:31pm PDT",MSNBCW,0,987,0.0
2024-10-20,MSNBCW_20241020_180000,"MSNBCW : October 20, 2024 11:00am-11:30am PDT",MSNBCW,0,1543,0.0
2024-10-21,MSNBCW_20241021_010000_From_Russia_With_Lev,"From Russia With Lev : MSNBCW : October 20, 2024 6:00pm-8:00pm PDT",MSNBCW,0,8462,0.0
2024-10-21,MSNBCW_20241021_220000_The_Beat_With_Ari_Melber,"The Beat With Ari Melber : MSNBCW : October 21, 2024 3:00pm-4:00pm PDT",MSNBCW,0,3050,0.0
2024-10-21,MSNBCW_20241021_050000_Dateline,"Dateline : MSNBCW : October 20, 2024 10:00pm-11:00pm PDT",MSNBCW,0,2394,0.0
2024-10-21,MSNBCW_20241021_080000_Meet_the_Press,"Meet the Press : MSNBCW : October 21, 2024 1:00am-2:00am PDT",MSNBCW,0,2465,0.0
2024-10-21,MSNBCW_20241021_170000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 21, 2024 10:00am-11:00am PDT",MSNBCW,0,3022,0.0
2024-10-21,MSNBCW_20241021_180000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 21, 2024 11:00am-12:00pm PDT",MSNBCW,0,4524,0.0
2024-10-21,MSNBCW_20241021_160000_Andrea_Mitchell_Reports,"Andrea Mitchell Reports : MSNBCW : October 21, 2024 9:00am-10:00am PDT",MSNBCW,0,3696,0.0
2024-10-21,MSNBCW_20241021_140000_Ana_Cabrera_Reports,"Ana Cabrera Reports : MSNBCW : October 21, 2024 7:00am-8:00am PDT",MSNBCW,0,3405,0.0
2024-10-21,MSNBCW_20241021_200000_Deadline_White_House,"Deadline: White House : MSNBCW : October 21, 2024 1:00pm-3:00pm PDT",MSNBCW,0,5187,0.0
2024-10-21,MSNBCW_20241021_040000_The_Sunday_Show_With_Jonathan_Capehart,"The Sunday Show With Jonathan Capehart : MSNBCW : October 20, 2024 9:00pm-10:00pm PDT",MSNBCW,0,3113,0.0
2024-10-21,MSNBCW_20241021_090000_Way_Too_Early_With_Jonathan_Lemire,"Way Too Early With Jonathan Lemire : MSNBCW : October 21, 2024 2:00am-3:00am PDT",MSNBCW,0,3125,0.0
2024-10-21,MSNBCW_20241021_070000_Dateline,"Dateline : MSNBCW : October 21, 2024 12:00am-1:00am PDT",MSNBCW,0,3836,0.0
2024-10-21,MSNBCW_20241021_230000_The_ReidOut,"The ReidOut : MSNBCW : October 21, 2024 4:00pm-5:00pm PDT",MSNBCW,0,2388,0.0
2024-10-21,MSNBCW_20241021_100000_Morning_Joe,"Morning Joe : MSNBCW : October 21, 2024 3:00am-7:00am PDT",MSNBCW,0,11118,0.0
2024-10-21,MSNBCW_20241021_000000_Ayman,"Ayman : MSNBCW : October 20, 2024 5:00pm-6:00pm PDT",MSNBCW,0,2960,0.0
2024-10-21,MSNBCW_20241021_190000_Katy_Tur_Reports,"Katy Tur Reports : MSNBCW : October 21, 2024 12:00pm-1:00pm PDT",MSNBCW,0,1925,0.0
2024-10-21,MSNBCW_20241021_150000_Jose_Diaz-Balart_Reports,"José Díaz-Balart Reports : MSNBCW : October 21, 2024 8:00am-9:00am PDT",MSNBCW,0,4294,0.0
2024-10-21,MSNBCW_20241021_030000_Ayman,"Ayman : MSNBCW : October 20, 2024 8:00pm-9:00pm PDT",MSNBCW,0,3044,0.0
2024-10-21,MSNBCW_20241021_060000_Dateline,"Dateline : MSNBCW : October 20, 2024 11:00pm-12:01am PDT",MSNBCW,0,3996,0.0
2024-10-22,MSNBCW_20241022_100000_Morning_Joe,"Morning Joe : MSNBCW : October 22, 2024 3:00am-7:00am PDT",MSNBCW,0,10091,0.0
2024-10-22,MSNBCW_20241022_230000_The_ReidOut,"The ReidOut : MSNBCW : October 22, 2024 4:00pm-5:00pm PDT",MSNBCW,0,2456,0.0
2024-10-22,MSNBCW_20241022_040000_The_Rachel_Maddow_Show,"The Rachel Maddow Show : MSNBCW : October 21, 2024 9:00pm-10:00pm PDT",MSNBCW,0,3531,0.0
2024-10-22,MSNBCW_20241022_050000_The_Last_Word_With_Lawrence_ODonnell,"The Last Word With Lawrence O'Donnell : MSNBCW : October 21, 2024 10:00pm-11:00pm PDT",MSNBCW,0,2329,0.0
2024-10-22,MSNBCW_20241022_220000_The_Beat_With_Ari_Melber,"The Beat With Ari Melber : MSNBCW : October 22, 2024 3:00pm-4:00pm PDT",MSNBCW,0,4369,0.0
2024-10-22,MSNBCW_20241022_070000_Inside_With_Jen_Psaki,"Inside With Jen Psaki : MSNBCW : October 22, 2024 12:00am-1:01am PDT",MSNBCW,0,2068,0.0
2024-10-22,MSNBCW_20241022_160000_Andrea_Mitchell_Reports,"Andrea Mitchell Reports : MSNBCW : October 22, 2024 9:00am-10:00am PDT",MSNBCW,0,3158,0.0
2024-10-22,MSNBCW_20241022_060000_The_11th_Hour_With_Stephanie_Ruhle,"The 11th Hour With Stephanie Ruhle : MSNBCW : October 21, 2024 11:00pm-12:00am PDT",MSNBCW,0,2704,0.0
2024-10-22,MSNBCW_20241022_080000_The_Rachel_Maddow_Show,"The Rachel Maddow Show : MSNBCW : October 22, 2024 1:00am-2:00am PDT",MSNBCW,0,3612,0.0
2024-10-22,MSNBCW_20241022_030000_The_11th_Hour_With_Stephanie_Ruhle,"The 11th Hour With Stephanie Ruhle : MSNBCW : October 21, 2024 8:00pm-9:00pm PDT",MSNBCW,0,2574,0.0
2024-10-22,MSNBCW_20241022_020000_The_Last_Word_With_Lawrence_ODonnell,"The Last Word With Lawrence O'Donnell : MSNBCW : October 21, 2024 7:00pm-8:00pm PDT",MSNBCW,0,2747,0.0
2024-10-22,MSNBCW_20241022_000000_Inside_With_Jen_Psaki,"Inside With Jen Psaki : MSNBCW : October 21, 2024 5:00pm-6:00pm PDT",MSNBCW,0,1741,0.0
2024-10-22,MSNBCW_20241022_140000_Ana_Cabrera_Reports,"Ana Cabrera Reports : MSNBCW : October 22, 2024 7:00am-8:00am PDT",MSNBCW,0,2773,0.0
2024-10-22,MSNBCW_20241022_200000_Deadline_White_House,"Deadline: White House : MSNBCW : October 22, 2024 1:00pm-3:00pm PDT",MSNBCW,0,5491,0.0
2024-10-22,MSNBCW_20241022_090000_Way_Too_Early_With_Jonathan_Lemire,"Way Too Early With Jonathan Lemire : MSNBCW : October 22, 2024 2:00am-3:00am PDT",MSNBCW,0,3440,0.0
2024-10-22,MSNBCW_20241022_170000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 22, 2024 10:00am-11:00am PDT",MSNBCW,0,3306,0.0
2024-10-22,MSNBCW_20241022_190000_Katy_Tur_Reports,"Katy Tur Reports : MSNBCW : October 22, 2024 12:00pm-1:00pm PDT",MSNBCW,0,3973,0.0
2024-10-22,MSNBCW_20241022_150000_Jose_Diaz-Balart_Reports,"José Díaz-Balart Reports : MSNBCW : October 22, 2024 8:00am-9:00am PDT",MSNBCW,0,2773,0.0
2024-10-22,MSNBCW_20241022_010000_The_Rachel_Maddow_Show,"The Rachel Maddow Show : MSNBCW : October 21, 2024 6:00pm-7:00pm PDT",MSNBCW,0,3606,0.0
2024-10-22,MSNBCW_20241022_180000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 22, 2024 11:00am-12:01pm PDT",MSNBCW,0,3246,0.0
2024-10-23,MSNBCW_20241023_190000_Katy_Tur_Reports,"Katy Tur Reports : MSNBCW : October 23, 2024 12:00pm-1:00pm PDT",MSNBCW,0,1851,0.0
2024-10-23,MSNBCW_20241023_000000_All_In_With_Chris_Hayes,"All In With Chris Hayes : MSNBCW : October 22, 2024 5:00pm-6:00pm PDT",MSNBCW,0,2690,0.0
2024-10-23,MSNBCW_20241023_200000_Deadline_White_House,"Deadline: White House : MSNBCW : October 23, 2024 1:00pm-3:00pm PDT",MSNBCW,0,5300,0.0
2024-10-23,MSNBCW_20241023_080000_Alex_Wagner_Tonight,"Alex Wagner Tonight : MSNBCW : October 23, 2024 1:00am-2:00am PDT",MSNBCW,0,2546,0.0
2024-10-23,MSNBCW_20241023_050000_The_Last_Word_With_Lawrence_ODonnell,"The Last Word With Lawrence O'Donnell : MSNBCW : October 22, 2024 10:00pm-11:00pm PDT",MSNBCW,0,2919,0.0
2024-10-23,MSNBCW_20241023_220000_The_Beat_With_Ari_Melber,"The Beat With Ari Melber : MSNBCW : October 23, 2024 3:00pm-4:00pm PDT",MSNBCW,0,3024,0.0
2024-10-23,MSNBCW_20241023_060000_The_11th_Hour_With_Stephanie_Ruhle,"The 11th Hour With Stephanie Ruhle : MSNBCW : October 22, 2024 11:00pm-12:00am PDT",MSNBCW,0,1913,0.0
2024-10-23,MSNBCW_20241023_230000_The_ReidOut,"The ReidOut : MSNBCW : October 23, 2024 4:00pm-5:00pm PDT",MSNBCW,0,2948,0.0
2024-10-23,MSNBCW_20241023_030000_The_11th_Hour_With_Stephanie_Ruhle,"The 11th Hour With Stephanie Ruhle : MSNBCW : October 22, 2024 8:00pm-9:00pm PDT",MSNBCW,0,1951,0.0
2024-10-23,MSNBCW_20241023_100000_Morning_Joe,"Morning Joe : MSNBCW : October 23, 2024 3:00am-7:00am PDT",MSNBCW,1,11371,0.0879430129276229
2024-10-23,MSNBCW_20241023_020000_The_Last_Word_With_Lawrence_ODonnell,"The Last Word With Lawrence O'Donnell : MSNBCW : October 22, 2024 7:00pm-8:00pm PDT",MSNBCW,0,2365,0.0
2024-10-23,MSNBCW_20241023_090000_Way_Too_Early_With_Jonathan_Lemire,"Way Too Early With Jonathan Lemire : MSNBCW : October 23, 2024 2:00am-3:00am PDT",MSNBCW,0,3441,0.0
2024-10-23,MSNBCW_20241023_160000_Andrea_Mitchell_Reports,"Andrea Mitchell Reports : MSNBCW : October 23, 2024 9:00am-10:00am PDT",MSNBCW,0,2512,0.0
2024-10-23,MSNBCW_20241023_040000_Alex_Wagner_Tonight,"Alex Wagner Tonight : MSNBCW : October 22, 2024 9:00pm-10:00pm PDT",MSNBCW,0,2557,0.0
2024-10-23,MSNBCW_20241023_010000_Alex_Wagner_Tonight,"Alex Wagner Tonight : MSNBCW : October 22, 2024 6:00pm-7:00pm PDT",MSNBCW,0,2528,0.0
2024-10-23,MSNBCW_20241023_180000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 23, 2024 11:00am-12:00pm PDT",MSNBCW,0,1862,0.0
2024-10-23,MSNBCW_20241023_070000_All_In_With_Chris_Hayes,"All In With Chris Hayes : MSNBCW : October 23, 2024 12:00am-1:00am PDT",MSNBCW,0,2232,0.0
2024-10-23,MSNBCW_20241023_140000_Ana_Cabrera_Reports,"Ana Cabrera Reports : MSNBCW : October 23, 2024 7:00am-8:00am PDT",MSNBCW,0,2884,0.0
2024-10-23,MSNBCW_20241023_170000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 23, 2024 10:00am-11:00am PDT",MSNBCW,0,2941,0.0
2024-10-23,MSNBCW_20241023_150000_Jose_Diaz-Balart_Reports,"José Díaz-Balart Reports : MSNBCW : October 23, 2024 8:00am-9:00am PDT",MSNBCW,0,2367,0.0
2024-10-24,MSNBCW_20241024_070000_All_In_With_Chris_Hayes,"All In With Chris Hayes : MSNBCW : October 24, 2024 12:00am-1:00am PDT",MSNBCW,0,2693,0.0
2024-10-24,MSNBCW_20241024_050000_The_Last_Word_With_Lawrence_ODonnell,"The Last Word With Lawrence O'Donnell : MSNBCW : October 23, 2024 10:00pm-11:00pm PDT",MSNBCW,0,3662,0.0
2024-10-24,MSNBCW_20241024_080000_Alex_Wagner_Tonight,"Alex Wagner Tonight : MSNBCW : October 24, 2024 1:00am-2:00am PDT",MSNBCW,0,2419,0.0
2024-10-24,MSNBCW_20241024_090000_Way_Too_Early_With_Jonathan_Lemire,"Way Too Early With Jonathan Lemire : MSNBCW : October 24, 2024 2:00am-3:00am PDT",MSNBCW,0,2815,0.0
2024-10-24,MSNBCW_20241024_100000_Morning_Joe,"Morning Joe : MSNBCW : October 24, 2024 3:00am-7:00am PDT",MSNBCW,0,9913,0.0
2024-10-24,MSNBCW_20241024_230000_The_ReidOut,"The ReidOut : MSNBCW : October 24, 2024 4:00pm-5:00pm PDT",MSNBCW,0,2647,0.0
2024-10-24,MSNBCW_20241024_160000_Andrea_Mitchell_Reports,"Andrea Mitchell Reports : MSNBCW : October 24, 2024 9:00am-10:00am PDT",MSNBCW,0,3070,0.0
2024-10-24,MSNBCW_20241024_220000_The_Beat_With_Ari_Melber,"The Beat With Ari Melber : MSNBCW : October 24, 2024 3:00pm-4:00pm PDT",MSNBCW,0,3294,0.0
2024-10-24,MSNBCW_20241024_020000_The_Last_Word_With_Lawrence_ODonnell,"The Last Word With Lawrence O'Donnell : MSNBCW : October 23, 2024 7:00pm-8:00pm PDT",MSNBCW,0,2544,0.0
2024-10-24,MSNBCW_20241024_030000_The_11th_Hour_With_Stephanie_Ruhle,"The 11th Hour With Stephanie Ruhle : MSNBCW : October 23, 2024 8:00pm-9:00pm PDT",MSNBCW,0,2847,0.0
2024-10-24,MSNBCW_20241024_140000_Ana_Cabrera_Reports,"Ana Cabrera Reports : MSNBCW : October 24, 2024 7:00am-8:00am PDT",MSNBCW,0,3305,0.0
2024-10-24,MSNBCW_20241024_150000_Jose_Diaz-Balart_Reports,"José Díaz-Balart Reports : MSNBCW : October 24, 2024 8:00am-9:01am PDT",MSNBCW,0,3138,0.0
2024-10-24,MSNBCW_20241024_190000_Katy_Tur_Reports,"Katy Tur Reports : MSNBCW : October 24, 2024 12:00pm-1:00pm PDT",MSNBCW,0,2336,0.0
2024-10-24,MSNBCW_20241024_010000_Alex_Wagner_Tonight,"Alex Wagner Tonight : MSNBCW : October 23, 2024 6:00pm-7:00pm PDT",MSNBCW,0,3525,0.0
2024-10-24,MSNBCW_20241024_060000_The_11th_Hour_With_Stephanie_Ruhle,"The 11th Hour With Stephanie Ruhle : MSNBCW : October 23, 2024 11:00pm-12:00am PDT",MSNBCW,0,2985,0.0
2024-10-24,MSNBCW_20241024_040000_Alex_Wagner_Tonight,"Alex Wagner Tonight : MSNBCW : October 23, 2024 9:00pm-10:00pm PDT",MSNBCW,0,2395,0.0
2024-10-24,MSNBCW_20241024_180000_Chris_Jansing_Reports,"Chris Jansing Reports : MSNBCW : October 24, 2024 11:00am-12:00pm PDT",MSNBCW,0,2659,0.0
2024-10-24,MSNBCW_20241024_000000_All_In_With_Chris_Hayes,"All In With Chris Hayes : MSNBCW : October 23, 2024 5:00pm-6:00pm PDT",MSNBCW,0,2721,0.0
2024-10-24,MSNBCW_20241024_200000_Deadline_White_House,"Deadline: White House : MSNBCW : October 24, 2024 1:00pm-3:00pm PDT",MSNBCW,0,5022,0.0
